geog,Population_2010,Population-Aged-60-and-Over_2010,Unemployed_2010,Labor-Force_2010,College-Graduates_2010,People-in-Poverty_2010,Vacant-Homes_2010,Owner-Occupied-Homes_2010,Renter-Occupied-Homes_2010,Total-Occupied-Homes_2010,Population_2015,Population-Aged-60-and-Over_2015,Unemployed_2015,Labor-Force_2015,College-Graduates_2015,People-in-Poverty_2015,Vacant-Homes_2015,Owner-Occupied-Homes_2015,Renter-Occupied-Homes_2015,Total-Occupied-Homes_2015,Population_2020,Population-Aged-60-and-Over_2020,Unemployed_2020,Labor-Force_2020,College-Graduates_2020,People-in-Poverty_2020,Vacant-Homes_2020,Owner-Occupied-Homes_2020,Renter-Occupied-Homes_2020,Total-Occupied-Homes_2020
17031251100,4670,927,485,1955,401,1108,279,644,1004,1648,4372,949,258,1578,353,1606,362,484,914,1398,4763,1267,227,1927,246,1534,171,534,1092,1626
17031251000,1190,133,128,527,158,398,89,146,220,366,1120,205,82,440,37,276,46,165,169,334,997,205,72,476,38,305,49,215,135,350
17031250800,2310,448,110,1143,291,477,107,457,359,816,2348,551,186,1030,258,704,88,390,417,807,2607,492,132,1182,187,566,124,523,233,756
17031250700,6138,823,665,2751,712,1332,311,754,1355,2109,5580,1053,560,2402,638,2003,259,593,1418,2011,5430,1141,232,2849,566,1014,328,708,1456,2164
17031250600,4921,712,509,2410,581,1028,90,919,518,1437,4370,984,364,2120,621,717,94,864,404,1268,4383,1106,216,1941,440,804,112,1029,238,1267
17031250500,7307,1132,289,4209,2354,556,125,2275,497,2772,7622,1320,530,4007,2458,1148,78,2345,547,2892,7141,1291,293,4278,2411,642,279,2075,600,2675
17031250400,6580,809,633,3471,633,857,329,943,953,1896,5271,1103,518,2474,525,1630,271,816,1062,1878,5471,1316,437,2755,673,1338,365,975,1000,1975
17031250300,3930,469,236,1986,320,1029,337,643,795,1438,4796,668,354,2264,601,1690,283,658,893,1551,5433,883,174,2285,634,1474,206,726,801,1527
17031250200,3068,287,213,1602,280,288,132,479,371,850,2860,346,328,1397,291,784,124,416,341,757,2922,413,102,1473,325,705,81,482,348,830
17031243500,3014,141,124,2318,1758,436,96,827,817,1644,3041,205,138,2284,1934,311,113,744,917,1662,4031,247,144,3155,2501,169,160,897,1055,1952
17031243400,2555,398,122,1813,1128,216,196,477,752,1229,2918,338,185,1994,1354,371,106,689,638,1326,2982,333,109,2147,1632,417,174,575,746,1321
17031243300,2051,115,76,1546,949,273,205,395,713,1108,2437,213,135,1863,1241,305,102,347,829,1176,2261,106,0,1889,1343,165,116,459,755,1214
17031243200,1858,154,62,1461,847,65,246,365,437,802,2253,88,60,1720,1068,284,113,371,529,900,2191,105,21,1637,1264,175,93,524,452,976
17031243100,1954,144,35,1394,796,163,176,378,440,818,2659,351,127,1693,1148,285,100,517,400,917,2230,272,71,1495,1051,109,99,417,480,897
17031243000,2385,205,87,1483,913,372,156,543,486,1029,2472,228,106,1794,984,231,55,476,577,1053,2134,330,96,1598,1090,62,48,508,548,1056
17031242900,2209,157,70,1429,1031,518,30,380,554,934,1656,136,33,1167,838,157,85,307,520,827,1836,141,12,1345,978,100,104,377,406,783
17031242800,1752,178,65,1024,606,85,94,382,241,623,1360,186,109,834,539,186,70,357,263,620,1637,334,38,1024,717,86,23,374,237,611
17031242700,2081,184,99,883,324,823,82,145,596,741,1766,223,129,948,488,549,95,141,586,727,1704,170,35,1098,743,323,59,270,489,759
17031242600,4659,545,219,2536,1425,1315,578,765,1416,2181,6501,467,386,3633,2169,1605,310,616,1830,2446,5079,766,159,3440,2121,483,231,762,1642,2404
17031242500,3913,342,129,2212,1118,891,174,394,1066,1460,4010,270,158,2457,1357,649,109,377,1218,1595,3245,309,93,2505,1728,465,133,413,1150,1563
17031242400,2772,427,74,2029,1514,174,229,320,1065,1385,2844,471,86,2078,1594,205,136,454,922,1376,3004,264,44,2264,1893,472,151,361,1078,1439
17031242300,3604,299,66,2603,2073,394,96,676,1094,1770,3149,280,91,2473,2058,199,136,615,973,1588,3394,400,10,2402,2125,229,126,710,960,1670
17031242200,3892,247,106,2842,2158,508,243,721,1050,1771,3681,97,61,2638,2092,591,73,599,1153,1752,3802,158,28,2956,2584,180,207,795,927,1722
17031242100,3448,317,73,2426,2070,430,163,914,790,1704,3509,96,136,2796,2361,229,106,845,849,1694,3813,111,69,3015,2629,250,108,1072,911,1983
17031242000,4557,742,260,2808,1489,1021,319,578,1527,2105,4920,715,249,3347,2112,815,214,516,1535,2051,4755,621,203,3654,3075,562,198,576,1472,2048
17031241600,3729,205,111,2836,1859,662,142,478,1176,1654,3598,149,99,2785,2041,501,176,485,1112,1597,3325,166,78,2673,2069,196,79,363,1222,1585
17031241500,3075,151,31,2132,1790,509,231,602,707,1309,2917,187,46,2316,1870,447,24,394,945,1339,2981,40,104,2317,1968,131,85,591,723,1314
17031241400,4644,462,98,3293,2606,698,281,895,1347,2242,5325,422,269,3585,3101,947,41,805,1577,2382,5503,418,152,4171,3716,443,88,754,1765,2519
17031241300,1987,155,56,1266,1118,311,70,331,463,794,1942,193,70,1306,1054,284,51,298,447,745,1982,242,26,1335,1111,192,58,352,417,769
17031241200,2002,195,99,1414,877,353,62,343,491,834,1895,274,67,1157,873,357,111,250,448,698,1775,246,14,1336,993,168,71,281,572,853
17031241100,3767,235,229,2179,1141,965,315,526,977,1503,4062,210,296,2931,1649,932,121,401,1209,1610,3441,189,152,2515,1640,522,215,526,899,1425
17031241000,2423,183,90,1049,281,1107,164,200,594,794,2102,328,77,1051,553,566,174,204,456,660,1935,268,56,1285,806,266,129,245,522,767
17031240900,1098,294,61,501,218,357,177,136,268,404,1263,202,69,670,285,302,48,138,385,523,983,150,21,620,446,103,78,155,387,542
17031240800,1855,207,103,884,414,387,92,188,503,691,1740,191,111,895,335,466,62,160,489,649,1373,107,37,865,649,174,86,324,251,575
17031240700,1786,148,225,972,298,551,67,237,330,567,1383,144,88,891,641,397,40,226,366,592,1872,197,23,1178,784,211,0,233,468,701
17031240600,1347,42,45,821,594,303,156,306,192,498,1479,95,91,994,695,274,41,332,284,616,1677,107,40,1121,830,243,13,394,257,651
17031240500,2338,85,89,1867,1519,180,93,662,446,1108,2081,53,11,1713,1527,93,30,838,332,1170,2443,59,20,1953,1815,90,0,777,499,1276
17031240300,1424,47,73,929,793,74,60,396,317,713,1335,116,52,957,842,50,43,271,353,624,1282,175,9,875,856,112,97,317,295,612
17031240200,1527,286,44,985,852,138,81,397,439,836,1507,204,37,1041,883,161,32,375,420,795,1713,303,33,1121,994,68,5,450,345,795
17031231500,5286,1098,332,1580,224,2156,590,627,1355,1982,7027,1002,504,2392,320,2646,553,709,1212,1921,5699,1192,640,2572,540,1853,478,720,1337,2057
17031231200,6618,938,550,2286,492,2643,460,697,1262,1959,5369,668,444,2250,342,2068,628,540,1092,1632,6021,1171,312,2535,577,2372,277,797,1154,1951
17031231100,1216,158,84,555,59,290,19,98,308,406,1227,192,128,518,72,373,59,170,170,340,1281,171,94,728,120,342,18,165,220,385
17031230900,5416,635,288,2401,749,1847,376,584,1221,1805,5330,714,394,2618,936,1837,214,582,1330,1912,4483,552,87,2774,907,1096,285,592,1204,1796
17031230800,1381,230,54,567,252,71,77,292,85,377,1239,218,121,652,201,213,77,166,165,331,1170,200,36,568,174,190,47,213,91,304
17031230700,6062,467,315,2791,386,1487,436,627,1077,1704,5193,738,386,2538,411,1239,373,586,958,1544,6349,699,311,3023,365,1782,151,906,975,1881
17031230600,6905,632,168,2931,542,1611,332,501,1461,1962,6632,661,626,2803,608,2523,230,560,1250,1811,7302,519,669,3595,580,1920,165,452,1474,1926
17031230500,3516,126,123,1272,28,1089,138,219,805,1024,3660,260,189,1611,300,1234,75,263,798,1060,3074,782,134,1448,223,1046,139,313,868,1181
17031230400,2618,263,114,1034,131,638,140,329,380,709,2459,397,182,1189,269,443,107,319,347,666,2325,340,37,1163,340,593,54,375,357,732
17031230300,841,68,0,310,0,151,39,123,140,263,1188,117,42,462,134,301,7,100,184,284,878,99,43,512,109,62,51,87,183,270
17031230200,1375,133,37,657,244,381,148,259,302,561,2134,107,144,1030,186,596,119,158,406,564,2080,312,51,1142,479,178,36,240,435,675
17031230100,1594,178,70,657,223,457,90,196,435,631,1565,128,111,884,335,432,75,127,462,589,1750,174,41,1083,681,351,49,253,391,644
17031222900,1585,79,125,666,109,521,87,197,150,347,816,108,25,470,157,172,100,135,145,280,1045,121,44,569,110,59,63,125,216,341
17031222800,744,59,16,367,123,266,82,21,320,341,1146,135,63,463,203,433,49,92,277,369,972,54,48,619,268,207,35,96,310,406
17031222700,3027,277,331,1585,318,876,148,387,403,790,2773,194,110,1497,583,763,78,286,558,844,2379,222,55,1319,634,624,60,223,589,812
17031222600,1533,107,29,909,459,274,64,170,547,717,1625,124,36,1085,474,228,108,236,439,675,1615,111,70,1180,770,144,48,268,485,753
17031222500,1582,88,54,930,237,203,110,240,309,549,1515,196,45,841,423,327,51,193,312,505,1699,160,44,1076,677,268,43,297,262,559
17031222200,1926,99,46,1364,1165,119,42,488,439,927,2099,111,111,1539,1348,100,88,453,421,874,2203,165,66,1666,1488,113,17,473,524,997
17031221600,2694,170,68,2018,1484,370,131,597,796,1393,2963,207,109,2026,1741,228,155,600,711,1311,3190,202,31,2316,1931,91,146,793,602,1395
17031221500,3036,494,141,2047,758,518,114,348,1080,1428,2610,627,62,1640,947,388,201,366,982,1348,2805,455,30,1746,1258,480,155,487,870,1357
17031221400,2928,225,77,1700,472,684,168,292,806,1098,3034,257,74,2048,1005,436,44,458,814,1272,3169,158,63,2275,1505,231,169,468,1004,1472
17031221300,2835,251,120,1746,827,694,192,286,953,1239,2671,146,184,1935,1176,509,184,259,959,1218,2925,306,37,2014,1259,755,122,282,1164,1446
17031221200,2124,168,98,1366,771,325,243,485,468,953,3163,232,92,1966,1150,403,86,405,810,1215,3148,274,89,2226,1657,367,21,528,725,1253
17031221100,5670,974,181,2888,1214,1584,111,541,1528,2069,5190,658,343,2852,1369,1367,174,692,1220,1912,4484,788,179,3090,1990,694,185,628,1367,1995
17031221000,3021,172,233,1441,489,934,150,430,572,1002,2991,174,147,1567,625,829,162,288,623,911,2754,164,86,1973,733,387,78,319,750,1069
17031220902,3174,154,100,1481,274,828,179,302,657,959,3249,422,182,1802,514,723,133,389,589,978,3049,404,38,1617,551,401,126,380,591,971
17031220901,2920,305,211,1503,347,555,188,321,714,1035,3169,376,167,1434,240,1424,183,299,647,946,2894,353,73,1801,662,470,139,415,587,1002
17031220702,3436,476,113,2152,606,671,222,532,791,1323,4089,182,106,1997,762,885,256,364,925,1289,4155,317,150,2740,1123,719,109,512,1061,1573
17031220701,3791,455,208,1983,388,973,97,415,780,1195,3406,300,121,1757,684,911,98,322,784,1106,3283,368,89,2103,713,528,84,396,711,1107
17031220602,5090,489,376,3430,1815,1287,373,780,1579,2359,4686,682,187,2887,1810,1228,321,529,1700,2229,4715,653,89,3289,2031,453,181,428,2224,2652
17031220601,1940,132,52,1086,509,365,52,310,446,756,1817,231,93,973,639,318,79,268,393,661,1488,160,14,963,678,175,62,252,460,712
17031220500,2866,187,125,1943,1337,491,91,462,758,1220,2767,355,60,1933,1405,367,64,428,801,1229,2492,377,55,1806,1475,290,67,512,696,1208
17031220400,2501,437,67,1502,1047,384,75,490,716,1206,2553,340,69,1661,1103,186,85,422,703,1125,2712,505,46,1814,1635,218,145,456,659,1115
17031220300,2676,271,119,1546,1037,526,64,487,507,994,2389,173,96,1634,1091,237,38,332,614,946,2072,281,39,1489,1139,154,86,460,438,898
17031210900,2763,378,64,1509,832,303,170,696,455,1151,3141,495,147,1739,857,564,118,458,753,1211,3127,360,71,2197,1325,148,102,748,588,1336
17031210800,1297,45,17,688,200,428,75,144,257,401,1076,78,66,697,295,68,53,143,226,369,1131,90,69,824,365,108,21,156,265,421
17031210700,4330,515,214,2742,983,656,174,744,879,1623,4214,496,214,2515,1158,844,159,552,1041,1593,3911,484,122,2341,1162,628,165,555,849,1404
17031210602,5022,562,453,2971,766,695,189,707,905,1612,4249,421,96,2379,949,1039,194,501,1067,1568,4022,406,99,2595,1139,319,229,698,759,1457
17031210601,3175,354,137,1673,366,382,109,405,559,964,2779,452,106,1683,446,490,164,413,491,904,3145,624,176,2113,1091,306,83,456,679,1135
17031210502,5076,475,271,2894,524,953,183,656,848,1504,4917,620,264,2375,527,1521,220,542,952,1494,4536,398,88,2506,846,968,189,487,1000,1487
17031210501,4236,607,233,2283,374,1188,127,503,880,1383,4262,491,223,2458,812,858,120,346,1047,1393,3001,444,161,1971,820,783,237,388,968,1356
17031210400,2707,305,191,1637,510,398,122,449,483,932,3097,460,137,1505,415,791,130,430,541,971,2351,290,87,1167,364,775,176,279,521,800
17031210100,4424,515,224,2822,985,493,202,805,643,1448,3480,434,169,1781,1057,739,224,555,799,1354,4356,592,61,2762,1786,293,93,822,843,1665
17031200402,3943,448,378,2135,336,727,257,422,717,1139,4164,588,104,2264,423,947,172,512,656,1168,4806,563,107,2619,650,654,115,670,561,1231
17031200401,3935,415,205,1753,236,712,176,525,410,935,4101,538,257,2013,310,940,66,424,623,1047,3201,490,256,1788,169,592,54,413,536,949
17031200300,2034,237,78,991,152,768,63,338,271,609,2399,249,189,1339,145,718,40,227,429,656,1980,212,69,1138,334,338,66,255,388,643
17031200200,5543,447,327,3038,648,643,160,632,1026,1658,4815,621,277,2440,428,1221,195,557,960,1517,4768,927,92,2778,615,549,121,855,735,1590
17031200100,4197,396,239,2157,357,521,110,726,536,1262,5078,629,222,2605,657,618,26,647,728,1375,3598,761,93,2011,690,334,134,753,495,1248
17031191302,4996,398,285,2299,176,1269,249,696,546,1242,5468,445,242,2508,311,933,129,636,776,1412,4942,767,122,2688,284,271,154,680,582,1262
17031191301,6462,426,471,3202,360,1503,73,828,650,1478,5677,562,287,2916,488,1476,148,570,863,1433,5729,1080,47,2885,165,578,66,952,729,1681
17031191200,3597,167,173,1450,160,1238,155,270,656,926,3937,310,214,1824,164,1302,116,340,617,957,4038,386,56,1804,131,1145,55,514,558,1072
17031191100,8102,847,500,3943,619,2463,187,817,1256,2073,7570,716,553,3853,428,1835,328,882,1040,1922,6701,840,114,2935,328,1520,202,911,979,1890
17031191000,2371,257,181,1025,103,588,110,311,302,613,2742,390,253,1383,187,840,48,448,270,718,2735,602,49,1291,172,303,40,470,276,746
17031190900,2072,139,102,1081,266,340,36,368,240,608,2018,325,134,1141,246,460,88,345,267,612,2162,348,48,1056,121,304,38,241,379,620
17031190800,7315,450,324,3898,447,1185,170,1069,880,1949,6739,933,380,2982,803,1431,123,763,1217,1980,6949,1065,301,3601,444,1239,192,870,1047,1917
17031190702,4344,319,217,2482,387,553,313,501,721,1222,5515,458,404,2736,416,1561,96,515,913,1428,4644,836,93,2377,282,1037,97,666,768,1434
17031190701,3192,301,103,1480,373,564,45,392,474,866,2981,340,218,1552,274,479,61,303,524,827,2870,357,57,1399,327,317,134,317,465,782
17031190602,5162,937,219,1891,528,625,118,810,497,1307,5434,685,318,3135,732,658,144,855,531,1386,5532,1178,172,2629,678,505,110,1144,387,1531
17031190601,4682,560,361,2704,416,1288,65,592,656,1248,4695,464,323,2362,596,1056,160,494,681,1175,4802,721,308,2734,371,630,105,692,396,1088
17031190402,5392,775,264,2672,570,970,132,906,729,1635,5178,860,350,2826,722,797,237,962,546,1508,5238,793,194,2822,666,459,92,902,880,1782
17031190401,4354,665,336,2444,526,577,19,763,525,1288,4124,637,334,2085,650,659,149,721,462,1183,4408,659,112,2576,664,551,42,975,351,1326
17031190300,5347,830,336,3129,840,655,131,911,938,1849,5375,943,355,3149,789,762,220,899,865,1764,5568,1282,102,2995,708,1146,173,901,949,1850
17031190200,6243,691,392,3230,742,1480,120,855,782,1637,5591,879,382,2906,882,1182,196,944,553,1497,6162,708,153,3084,837,1155,112,839,768,1607
17031190100,2480,284,200,1357,118,440,46,253,545,798,2625,528,120,1288,252,668,63,248,542,790,2470,480,33,1365,262,311,61,242,570,812
17031180100,6223,1058,288,3267,991,554,113,1595,496,2091,5786,1019,235,3138,1077,771,265,1517,498,2015,6330,1313,136,3460,895,1380,130,1470,715,2185
17031171100,4235,652,393,2650,826,275,84,1034,262,1296,4158,728,161,2422,849,446,60,949,378,1327,4113,816,35,2302,691,239,72,898,367,1265
17031171000,7148,1477,132,3812,1590,793,107,1869,753,2622,7843,1481,316,4300,1664,684,106,1958,732,2690,6951,1662,213,4030,1268,291,334,1888,837,2725
17031170900,1784,317,86,1046,337,42,30,452,166,618,1729,358,75,1002,301,229,33,449,188,637,2000,406,174,1141,322,488,48,402,235,637
17031170800,3682,700,276,2154,886,488,83,1105,258,1363,3775,705,173,2112,982,307,84,987,402,1389,4088,1173,76,2423,700,213,70,1194,277,1471
17031170700,3139,563,218,2010,583,166,139,711,349,1060,2892,607,180,1519,564,437,122,845,222,1067,3309,604,47,1814,484,289,75,849,257,1106
17031170600,2774,523,176,1485,879,211,9,763,199,962,2818,566,116,1390,616,227,12,743,230,973,2363,686,48,1236,486,128,15,841,116,957
17031170500,4543,1226,153,2664,1098,84,74,1605,292,1897,5245,955,212,3117,1361,425,91,1376,590,1966,5339,1215,54,3100,1242,133,73,1586,393,1979
17031170400,3898,823,137,2098,806,248,68,1227,171,1398,3603,723,173,1915,694,608,129,1096,329,1425,4061,805,187,2399,917,461,64,1297,320,1617
17031170300,5451,1164,239,3122,1304,737,25,1456,500,1956,4931,986,160,2793,1366,844,189,1121,626,1747,5536,1037,66,2920,974,306,140,1323,476,1799
17031170200,3543,909,234,2006,858,117,110,985,185,1170,4166,862,119,2265,927,435,90,943,295,1238,3789,764,88,1962,818,117,51,1081,106,1187
17031170100,2447,917,10,827,566,88,39,899,156,1055,1865,882,9,717,560,221,138,747,226,973,2038,1039,64,779,416,395,44,906,237,1143
17031161300,4146,643,172,2553,627,440,135,496,1016,1512,3905,489,171,1905,666,569,242,453,943,1396,3561,699,134,2062,709,382,123,582,822,1404
17031161200,2758,255,147,1658,643,141,175,633,282,915,2812,363,89,1473,620,289,144,537,358,895,3116,559,115,1729,637,316,70,609,434,1043
17031161100,2002,446,85,1071,931,158,54,572,179,752,1921,264,29,1079,889,84,73,532,215,748,2040,286,24,1200,874,73,45,560,189,749
17031161000,1799,231,54,1084,668,117,106,468,316,784,1722,300,68,1088,594,206,129,327,444,771,2228,286,89,1317,915,227,72,421,381,802
17031160900,2618,565,163,1626,701,150,131,597,408,1005,2384,363,115,1498,1011,146,25,615,402,1017,2653,396,139,1813,1153,323,43,598,495,1093
17031160800,5152,719,371,3065,1157,496,255,757,1060,1817,5410,511,211,3413,1518,423,173,841,1053,1894,5640,529,276,3333,1301,433,153,771,1092,1863
17031160700,6068,1228,252,3514,1856,380,222,1161,824,1985,6182,1132,282,3209,2088,810,392,1014,1039,2053,5860,1081,141,4034,1807,570,179,1148,1346,2494
17031160602,3520,304,228,2314,1116,498,153,678,776,1454,3970,361,129,2451,1099,433,119,529,992,1521,3703,487,60,2280,1267,259,166,747,746,1493
17031160601,2906,413,173,1681,936,305,198,573,716,1289,4383,447,116,2466,1191,540,94,559,826,1385,3191,390,51,1992,1232,213,179,656,719,1375
17031160502,4496,359,265,2419,801,477,190,689,552,1241,4239,319,149,2232,830,553,118,568,742,1310,3838,472,134,2275,884,358,86,643,826,1469
17031160501,3685,235,217,1939,683,899,298,489,694,1183,4683,579,75,2532,968,676,159,547,772,1319,3631,469,171,2119,961,292,215,599,628,1227
17031160400,5375,548,506,3335,1535,834,128,848,1082,1930,5111,693,296,2863,1186,1387,190,745,1137,1882,4799,674,184,2984,1664,459,229,1036,895,1931
17031160300,4218,600,263,2594,1331,680,275,696,1047,1743,3815,652,164,2251,1334,782,126,594,1282,1876,3672,706,175,2369,1402,367,230,851,938,1789
17031160200,3748,480,261,2252,1066,311,63,874,533,1406,3293,577,91,1896,1363,90,85,797,501,1297,3138,599,123,1651,1186,177,94,826,381,1207
17031160100,2362,485,175,1238,655,185,88,739,239,978,2690,404,171,1462,734,195,108,469,467,936,2534,578,96,1299,811,162,82,606,371,977
17031151200,3649,832,175,2073,774,250,61,886,359,1245,3541,744,124,1923,607,338,117,903,329,1232,3890,680,137,2403,740,211,77,973,299,1272
17031151100,4750,905,272,2373,948,710,253,716,920,1636,5419,1171,287,3143,825,857,190,782,935,1717,5347,798,131,2944,809,598,105,872,909,1781
17031151002,5001,609,447,3135,810,857,129,641,1068,1709,4158,546,333,2524,665,489,194,650,802,1452,5333,791,124,2833,800,200,154,660,867,1527
17031151001,3162,322,134,1649,218,513,64,572,385,957,2371,397,126,1329,467,689,162,391,462,853,2666,470,80,1466,448,190,116,509,379,888
17031150800,5299,713,405,3048,986,845,132,1006,814,1820,5412,619,372,3439,855,542,95,895,877,1772,4871,804,251,3097,852,182,128,1025,612,1637
17031150700,4320,551,127,2324,815,323,232,1062,355,1417,4577,829,221,2534,1052,641,157,1104,405,1509,4088,812,81,2052,851,260,210,854,486,1340
17031150600,3535,632,180,1988,800,406,249,935,359,1294,4112,706,244,2172,713,435,168,941,439,1380,4384,836,132,2518,796,358,141,934,501,1435
17031150502,4997,706,205,2338,803,1188,71,988,586,1574,4720,1022,222,2277,872,664,113,924,611,1535,3734,1037,55,1871,991,289,135,1032,488,1520
17031150501,4257,658,233,2379,924,231,118,997,337,1334,3907,845,259,2201,1125,417,130,1010,290,1300,3793,1069,126,2328,1204,89,90,1122,356,1478
17031150402,3715,611,386,2057,724,553,123,776,544,1320,3640,691,150,2109,770,220,267,830,388,1218,3540,645,136,1983,822,256,169,841,379,1220
17031150401,4531,1056,318,2820,1282,620,173,1246,562,1808,4965,899,239,2617,1424,539,106,1013,831,1844,4700,1207,77,2485,1370,326,155,990,683,1673
